Cruise,Station,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Operator's Cruise Name,CTDPRS [dbar],Cast Identifier,Sampling Device,Bottle Number,BODC Bottle Number,DEPTH [m],CTDTMP [deg C],CTDSAL [pss-78]
GA02,40,2010-07-04T14:34:00.000,320.3136,1.1472,4465,PE321,3040.4,40_01_UCC,UCCTD,6,635426,3002,2.741,34.928001
GA02,40,2010-07-04T14:34:00.000,320.3136,1.1472,4465,PE321,3548.9,40_02_ROS,CTD,5,635495,3500,2.435,34.907001
GA02,40,2010-07-04T14:34:00.000,320.3136,1.1472,4465,PE321,3549.9,40_01_UCC,UCCTD,5,635423,3501,2.46,34.908001
GA02,40,2010-07-04T14:34:00.000,320.3136,1.1472,4465,PE321,4060.6,40_02_ROS,CTD,4,635492,4000,2.205,34.886002
GA02,40,2010-07-04T14:34:00.000,320.3136,1.1472,4465,PE321,4061.6,40_01_UCC,UCCTD,4,635420,4001,2.207,34.886002
GA02,40,2010-07-04T14:34:00.000,320.3136,1.1472,4465,PE321,4313.8,40_02_ROS,CTD,3,635489,4247,1.568,34.807999
GA02,40,2010-07-04T14:34:00.000,320.3136,1.1472,4465,PE321,4316.9,40_01_UCC,UCCTD,3,635417,4250,1.44,34.793999
GA02,40,2010-07-04T14:34:00.000,320.3136,1.1472,4465,PE321,4434.8,40_01_UCC,UCCTD,2,635414,4365,1.265,34.772999
GA02,40,2010-07-04T14:34:00.000,320.3136,1.1472,4465,PE321,4435.9,40_02_ROS,CTD,2,635486,4366,1.311,34.778
GA02,40,2010-07-04T14:34:00.000,320.3136,1.1472,4465,PE321,4488.2,40_01_UCC,UCCTD,1,635411,4417,1.206,34.765999
GA02,40,2010-07-04T14:34:00.000,320.3136,1.1472,4465,PE321,4489.2,40_02_ROS,CTD,1,635483,4418,1.19,34.764
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,10.1,41_02_ROS,CTD,24,636827,10,28.832,35.540001
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,11.1,41_01_UCC,UCCTD,24,636755,11,28.841,35.549
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,25.1,41_02_ROS,CTD,23,636824,25,28.793,35.793999
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,27.2,41_01_UCC,UCCTD,23,636752,27,28.758,35.870998
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,48.3,41_01_UCC,UCCTD,22,635618,48,27.915,36.383999
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,51.3,41_02_ROS,CTD,22,636821,51,27.864,36.389
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,75.4,41_02_ROS,CTD,21,636818,75,27.696,36.398998
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,99.6,41_01_UCC,UCCTD,21,635615,99,27.433,36.429001
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,100.6,41_02_ROS,CTD,20,636815,100,27.413,36.433998
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,150.9,41_02_ROS,CTD,19,636812,150,16.597,35.773998
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,150.9,41_01_UCC,UCCTD,20,635612,150,15.228,35.589001
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,151.9,41_01_UCC,UCCTD,19,635609,151,15.178,35.580002
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,201.2,41_02_ROS,CTD,18,636809,200,13.405,35.313999
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,202.2,41_01_UCC,UCCTD,18,635606,201,13.397,35.313
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,250.5,41_02_ROS,CTD,17,636806,249,13.241,35.297001
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,251.5,41_01_UCC,UCCTD,17,635603,250,13.24,35.298
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,301.9,41_02_ROS,CTD,16,636803,300,11.377,35.070999
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,302.9,41_01_UCC,UCCTD,16,635600,301,11.174,35.048
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,402.6,41_02_ROS,CTD,15,636800,400,8.332,34.723
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,403.6,41_01_UCC,UCCTD,15,635597,401,8.338,34.724998
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,503.4,41_02_ROS,CTD,14,636797,500,6.916,34.605
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,504.4,41_01_UCC,UCCTD,14,635594,501,6.931,34.606998
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,754.5,41_02_ROS,CTD,13,636794,749,4.988,34.512001
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,757.5,41_01_UCC,UCCTD,13,635591,752,5.054,34.509998
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,1007,41_02_ROS,CTD,12,636791,999,4.568,34.618999
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,1009,41_01_UCC,UCCTD,12,635588,1001,4.621,34.655998
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,1260.7,41_02_ROS,CTD,11,636788,1250,4.601,34.877998
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,1261.7,41_01_UCC,UCCTD,11,635585,1251,4.611,34.908001
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,1513.8,41_02_ROS,CTD,10,636785,1500,4.287,34.984001
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,1514.8,41_01_UCC,UCCTD,10,635582,1501,4.256,34.985001
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,1768.1,41_02_ROS,CTD,9,636782,1751,3.943,34.98
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,1768.1,41_01_UCC,UCCTD,9,635579,1751,3.927,34.98
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,2017.7,41_01_UCC,UCCTD,8,635576,1997,3.505,34.967999
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,2019.7,41_02_ROS,CTD,8,636779,1999,3.692,34.973
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,2530,41_02_ROS,CTD,7,636776,2501,3.038,34.945
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,2531,41_01_UCC,UCCTD,7,635573,2502,3.028,34.945
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,2784.5,41_02_ROS,CTD,6,636773,2751,2.857,34.933998
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,2784.5,41_01_UCC,UCCTD,6,635570,2751,2.862,34.935001
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,3038.3,41_01_UCC,UCCTD,5,635567,3000,2.735,34.924
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,3040.4,41_02_ROS,CTD,5,636770,3002,2.731,34.923
GA02,41,2010-07-05T10:45:29.000,321.03329,0.71545,3992,PE321,3292.4,41_01_UCC,UCCTD,4,635564,3249,2.629,34.918999
