asample,bsample,BCdis
S0191,S0271,0.0930149720449377
S0191,S0251,0.07537636591215136
S0196,S0295,0.060370575731025444
S0093,S0255,0.06542398414804296
S0086,S0258,0.16057702808931018
S0090,S0285,0.15457792785693325
S0093,S0262,0.1720856101394873
S0165,S0270,0.10072159556404314
S0174,S0263,0.16963149911254283
S0171,S0273,0.15934725163807695
S0083,S0258,0.19441044455630874
S0080,S0268,0.21080798706280512
S0079,S0298,0.15251285350180122
S0139,S0276,0.09085474151885153
S0131,S0274,0.05675857555081332
S0177,S0282,0.0811052646756173
S0119,S0268,0.11937661178081838
S0001,S0278,0.2797734662491226
S0116,S0276,0.11238036427954878
S0092,S0253,0.08229479455823896
S0077,S0263,0.12405618537036178
S0141,S0286,0.0864430603130556
S0141,S0250,0.09465882071246046
S0118,S0265,0.10485592574678682
S0089,S0252,0.12290776711165763
S0091,S0256,0.07836925713779685
S0171,S0256,0.17961841465478667
S0153,S0256,0.1407110239913547
S0001,S0256,0.33088914899189326
S0188,S0294,0.07906525421080679
S0081,S0293,0.17312395610956222
S0081,S0260,0.08657327719685859
S0161,S0259,0.23185659643283274
S0123,S0251,0.09991843240161269
S0088,S0276,0.12710975225279642
S0136,S0289,0.11309445640819271
S0136,S0270,0.10348029833182959
S0076,S0281,0.1335690486630029
S0110,S0284,0.09508596121773194
S0110,S0278,0.1005220480078649
S0111,S0251,0.10525703740989167
S0064,S0263,0.0930448910501942
S0101,S0264,0.10586875696695552
S0060,S0293,0.053017754575662046
S0057,S0273,0.06022002271380866
S0052,S0251,0.10321632189545038
S0037,S0295,0.0654735067419897
S0037,S0264,0.07099618671533492
S0025,S0258,0.13012542285331585
S0025,S0272,0.0848520758723823
S0025,S0282,0.09558972829261914
S0029,S0267,0.12135763839716196
S0028,S0295,0.09967753377947675
S0006,S0269,0.09311666369125571
S0006,S0297,0.05677884481117146
S0006,S0264,0.09627407154628953
S0062,S0271,0.09848748374127125
S0026,S0276,0.09359087206112926
S0026,S0280,0.09839274568887846
S0027,S0264,0.1141363456936022
S0003,S0286,0.08437350886562
S0012,S0257,0.09353765475474696
S0002,S0270,0.12752193717206595
S0041,S0264,0.10024452695371078
S0015,S0272,0.09190390043976815
S0032,S0258,0.1973828146144051
S0020,S0256,0.06945778526302415
S0019,S0295,0.06424187657321434
S0005,S0254,0.07861507909553889
S0023,S0268,0.07357386979571989
S0043,S0284,0.08436323974377713
S0016,S0285,0.09210198433100458
S0036,S0284,0.07421978872590262
S0042,S0253,0.1058492653227594
S0157,S0235,0.13120397074783563
S0157,S0209,0.12031921908690113
S0145,S0219,0.1821951813345346
S0109,S0211,0.08548402513977615
S0199,S0202,0.13417202442269838
S0086,S0203,0.10846424558252787
S0127,S0209,0.08084781436551014
S0149,S0212,0.14478534340699145
S0185,S0206,0.09181262360632403
S0054,S0243,0.09667961668951408
S0172,S0237,0.10229368455272903
S0091,S0240,0.24098744093115598
S0196,S0240,0.20110699614242133
S0078,S0220,0.14070532599304109
S0078,S0217,0.11641493349671983
S0050,S0226,0.06884725217978749
S0111,S0223,0.10789456523549756
S0192,S0242,0.2393333669610892
S0090,S0206,0.14874881465305578
S0090,S0247,0.10858824918180254
S0158,S0235,0.12145098306703228
S0175,S0245,0.1353318782589339
S0098,S0226,0.15801580036841645
S0122,S0229,0.06638270767689725
S0116,S0224,0.08150057145749845
S0099,S0202,0.13391560903414346
S0099,S0236,0.13858482247660242
S0065,S0214,0.09592432473341117
S0061,S0209,0.07807042799533082
S0073,S0216,0.12586580552805526
S0075,S0213,0.0715556038791949
S0052,S0218,0.06686123166187918
S0141,S0224,0.08366462408487974
S0052,S0249,0.0667802367160717
S0151,S0239,0.17472965553084463
S0086,S0227,0.0963746028247453
S0092,S0227,0.13949788200782187
S0103,S0240,0.13526263517230985
S0103,S0244,0.1091423495614875
S0094,S0227,0.12849981151883727
S0058,S0237,0.1312832489418888
S0049,S0205,0.059157751499616884
S0055,S0223,0.13012247213492412
S0060,S0232,0.06770862686823587
S0060,S0241,0.1317330496361816
S0123,S0218,0.14208351780753192
S0123,S0223,0.10879391657516368
S0100,S0243,0.180572007993952
S0136,S0223,0.09556215076569496
S0135,S0229,0.1269423156610494
S0063,S0218,0.08727466275603812
S0029,S0247,0.0772772638078455
S0034,S0221,0.11363294433108617
S0021,S0233,0.12685875075251507
S0016,S0201,0.11034198451086696
S0043,S0229,0.10790461911967175
S0010,S0233,0.11927435134735676
S0015,S0201,0.13271312589434925
S0018,S0222,0.054766849052073185
S0013,S0239,0.09243018197086583
S0020,S0217,0.15704647797934557
S0026,S0245,0.10445843433463098
S0031,S0206,0.12247466976970711
S0031,S0231,0.0792502243536003
S0031,S0246,0.1008649727810893
S0001,S0207,0.20280089668537005
S0022,S0248,0.08306333851037295
S0002,S0205,0.16996230061752282
S0191,S0196,0.03892889773522057
S0087,S0088,0.03724311441601469
S0136,S0192,0.13049073948022638
S0079,S0098,0.25834759552381714
S0083,S0092,0.049328874042616766
S0079,S0167,0.11404715301286816
S0089,S0166,0.09155820324488595
S0042,S0071,0.1631462251364567
S0081,S0090,0.2333384051507944
S0098,S0178,0.1760596066552894
S0154,S0166,0.0946559165929387
S0149,S0164,0.06850329848585457
S0127,S0149,0.10927692206762307
S0131,S0140,0.060068042833112956
S0039,S0048,0.12723033913793913
S0090,S0131,0.1057836839643731
S0136,S0150,0.08006052676158448
S0029,S0063,0.13213807404419564
S0092,S0108,0.10731096761571457
S0075,S0088,0.0684947713967774
S0006,S0090,0.13891590938984177
S0006,S0177,0.0975607512443527
S0011,S0029,0.06434375120188551
S0039,S0095,0.0635110420875703
S0138,S0158,0.08374508617017229
S0136,S0158,0.11986530185456157
S0101,S0190,0.12496735562252848
S0022,S0118,0.09369861427496662
S0021,S0178,0.09057148767108225
S0017,S0145,0.15550765751119544
S0017,S0083,0.10960456913442784
S0106,S0118,0.0815017789186101
S0011,S0106,0.12475209500288698
S0092,S0139,0.06564681600737243
S0032,S0092,0.07515250646033278
S0002,S0118,0.11503022465150992
S0017,S0115,0.06470629436090836
S0055,S0183,0.1335205355045278
S0055,S0074,0.10504775611183781
S0055,S0066,0.0739889874970574
S0060,S0087,0.12302191987186839
S0060,S0072,0.07364846102025557
S0060,S0149,0.05856581427375085
S0060,S0108,0.05049246811622532
S0045,S0189,0.07628428935867693
S0020,S0082,0.0729806160742148
S0129,S0175,0.15882624306375281
S0106,S0175,0.08434136646331047
S0057,S0082,0.03342180404987416
S0016,S0057,0.06741741345412988
S0059,S0157,0.182111192804987
S0125,S0178,0.10120108226336744
S0141,S0172,0.11475783933478967
S0120,S0179,0.16105334373293112
S0109,S0179,0.10600349640764128
S0061,S0172,0.11113211312883964
S0028,S0061,0.11544292477984541
S0023,S0197,0.07311836085444945
S0073,S0196,0.07687987654385997
S0053,S0073,0.125697231660313
S0002,S0073,0.14351501998539562
S0065,S0166,0.0814239217088969
S0065,S0154,0.10640654590709486
S0066,S0111,0.0649757510142085
S0164,S0188,0.08618968610736266
S0012,S0013,0.03638045819121016
S0116,S0137,0.0493930049531448
S0051,S0126,0.042894736226500974
S0108,S0130,0.06765626649517986
S0124,S0184,0.06649205905453626
S0026,S0124,0.09457133833678832
S0035,S0072,0.11063462238296096
S0143,S0183,0.11158844058185646
S0011,S0035,0.14260521243698543
S0008,S0177,0.10381663515487449
S0008,S0174,0.11069848821670836
S0008,S0188,0.1661971133968042
S0008,S0030,0.1826542177153574
S0008,S0010,0.15160716660205376
S0053,S0123,0.13391884027337653
S0076,S0123,0.14974132118070826
S0023,S0040,0.10819970829003844
S0173,S0195,0.1466560132614797
S0058,S0149,0.06264359783741402
S0036,S0193,0.06648165947594142
S0060,S0107,0.07330065417659981
S0144,S0168,0.11824819663579
S0052,S0088,0.032510042491083246
S0110,S0144,0.07362607603931282
S0047,S0127,0.1252598387292777
S0013,S0047,0.09954705935379804
S0033,S0105,0.10103964807112475
S0155,S0198,0.08484713409879974
S0004,S0096,0.13643773611028698
S0004,S0053,0.1523247131712152
S0028,S0155,0.11631537313551821
S0001,S0004,0.3471982465906913
S0117,S0183,0.08390036977892723
S0117,S0196,0.11194400987119413
S0046,S0093,0.11817415959750399
S0010,S0046,0.11307897616087481
S0015,S0037,0.07987267408769849
S0015,S0175,0.08306724500746954
S0015,S0104,0.14326533291343313
S0015,S0137,0.13038763856977897
S0062,S0167,0.06337295383705521
S0103,S0120,0.03482157349540638
S0128,S0139,0.126541213470441
S0076,S0128,0.04658934202904308
S0133,S0171,0.17631741066664175
S0133,S0138,0.06452661838256657
S0132,S0172,0.14544437280837086
S0099,S0132,0.07594268716026975
S0112,S0161,0.16567805558161064
S0020,S0161,0.04863841926179968
S0030,S0114,0.07610817834669692
S0142,S0184,0.19508787044137088
S0005,S0015,0.06781690605529922
S0005,S0107,0.08172827694427198
S0049,S0066,0.10621004587460703
S0049,S0085,0.06309988856972659
S0218,S0432,0.11964247004678497
S0437,S0443,0.11628709815933902
S0276,S0428,0.09052606779916172
S0229,S0428,0.0669410731026927
S0295,S0428,0.07633924169399764
S0298,S0425,0.09333911946802131
S0411,S0425,0.11460619142207595
S0410,S0431,0.11321158385367358
S0397,S0428,0.04170412009122071
S0395,S0415,0.07592379670152516
S0390,S0432,0.058098208528169604
S0390,S0409,0.03458930641017477
S0382,S0430,0.05474527184240452
S0261,S0398,0.041717577629940994
S0378,S0404,0.056098975147367613
S0384,S0411,0.06950814193877775
S0280,S0292,0.0728972183441734
S0290,S0392,0.06341778858072933
S0373,S0410,0.056713694734039644
S0374,S0425,0.13018518601276696
S0284,S0398,0.06742739983339319
S0284,S0435,0.0844339098644542
S0371,S0382,0.07448900649338497
S0359,S0398,0.0462358516764666
S0290,S0393,0.06694384102196604
S0361,S0389,0.15649406474000638
S0284,S0387,0.07540016725449739
S0227,S0378,0.11042499111836068
S0376,S0378,0.046336687623174666
S0296,S0378,0.09681338575899034
S0374,S0384,0.038723124575115286
S0350,S0391,0.04344766605018324
S0367,S0397,0.04860718619008708
S0337,S0392,0.04446659490939564
S0370,S0372,0.08472042990528972
S0357,S0415,0.07770444612630811
S0369,S0428,0.05904254525995156
S0369,S0437,0.16721004866487998
S0225,S0370,0.10455070197401406
S0278,S0398,0.08073341020205105
S0325,S0432,0.05650686115975112
S0325,S0429,0.047280757319868805
S0325,S0389,0.04192378574659139
S0336,S0404,0.18023863388588157
S0261,S0343,0.04414999470406389
S0279,S0343,0.09559965193537145
S0328,S0394,0.30049847136074037
S0315,S0403,0.07924566650476217
S0328,S0337,0.30918838197152787
S0340,S0428,0.04512347435914554
S0309,S0380,0.05611253066157751
S0303,S0437,0.12629091952189953
S0324,S0341,0.07632797627130594
S0286,S0325,0.04476105846515355
S0313,S0359,0.05444368171747582
S0306,S0402,0.0522009011571698
S0332,S0430,0.055677406961955556
S0326,S0386,0.07985307238179251
S0301,S0337,0.05672386417271291
S0302,S0341,0.07859101561104076
S0296,S0342,0.08031355198844148
S0301,S0315,0.06375981103730477
S0280,S0315,0.07339088359441381
S0273,S0367,0.06102056909741904
S0302,S0312,0.03862288786055612
S0314,S0340,0.04965583950416441
S0284,S0311,0.09524004097004246
S0271,S0285,0.05982587186949406
S0307,S0313,0.06126341289370263
S0297,S0333,0.06027032259484777
S0301,S0332,0.07270470197384404
S0272,S0354,0.0911199986491138
S0272,S0343,0.08077814144811735
S0300,S0333,0.06718007836404238
S0300,S0345,0.05151886374120007
S0300,S0349,0.047633379891404926
S0270,S0299,0.04631281196420489
S0270,S0313,0.050767722861011166
S0308,S0438,0.1857551729807565
S0308,S0337,0.06222486190259968
S0269,S0429,0.05985177829553234
S0269,S0279,0.04472478152136994
S0306,S0307,0.047977672621586476
S0267,S0419,0.0830954156297129
S0256,S0316,0.05801025385087055
S0265,S0276,0.07916093501062027
S0258,S0411,0.1345535209873776
S0258,S0349,0.16813064318609516
S0260,S0377,0.21835053381723202
S0260,S0395,0.18040828603404202
S0227,S0267,0.0740557066326919
S0266,S0367,0.07298774760768045
S0266,S0373,0.06391802654024803
S0263,S0343,0.10042490166626838
S0263,S0403,0.08157999891026357
S0263,S0336,0.16904719543173707
S0263,S0425,0.136072814821109
S0264,S0297,0.08499506467709228
S0259,S0419,0.2200131820136707
S0259,S0335,0.056145170715031
S0261,S0263,0.07902934850953425
S0254,S0263,0.07437632417599704
S0251,S0375,0.058150194896878005
S0239,S0333,0.06417666995942128
S0242,S0357,0.23999399757848572
S0235,S0431,0.1588627022057859
S0234,S0306,0.05779551106384617
S0234,S0277,0.044270298140707376
S0241,S0374,0.13496558435510764
S0241,S0307,0.13789420568006505
S0239,S0300,0.05419431911098049
S0235,S0303,0.12815301454378236
S0223,S0365,0.08956891104630849
S0220,S0276,0.09124684018609164
S0220,S0361,0.1505008886009983
S0219,S0335,0.13734751583586347
S0213,S0424,0.07366026840267959
S0213,S0247,0.08453599801667178
S0201,S0380,0.08425382996930464
S0201,S0269,0.11951405893450673
S0201,S0404,0.13184320197444122
S0207,S0445,0.16811036932335222
S0207,S0432,0.13491520962672854
S0227,S0274,0.0995429543007128
S0224,S0292,0.11002561165685087
S0224,S0331,0.11523850931394364
S0224,S0336,0.12621802939427307
S0282,S0361,0.14924523116652944
S0251,S0282,0.06837590211539202
S0275,S0409,0.07026224193134889
S0275,S0332,0.08116754684501915
S0257,S0275,0.057504889804537496
S0286,S0356,0.1019368076100996
S0222,S0394,0.0823593337858376
S0222,S0278,0.09277265682905067
S0222,S0347,0.07424620207132959
S0222,S0239,0.07052905733249049
S0214,S0428,0.12926325087014445
S0214,S0335,0.12422397919546702
S0203,S0274,0.10062466893414779
S0352,S0432,0.08493145071600328
S0352,S0359,0.05924594274108497
S0201,S0222,0.07731051297197755
S0221,S0251,0.10962964928438934
S0247,S0352,0.08255448086440176
S0280,S0352,0.10366735573720465
S0251,S0352,0.12035792419514346
S0217,S0341,0.09657264898118356
S0243,S0352,0.19034230831529186
S0237,S0445,0.15343448389207837
S0358,S0387,0.15665704730624908
S0348,S0431,0.07380179716154389
S0348,S0365,0.0481321571859632
S0235,S0358,0.1813423607381457
S0334,S0358,0.09694619339100419
S0304,S0348,0.05350653828204721
S0308,S0348,0.06219499993928901
S0289,S0323,0.05441482927711527
S0289,S0430,0.0739480899594076
S0228,S0344,0.07548799647012816
S0227,S0344,0.07307197570656854
S0322,S0376,0.09527813977616972
S0322,S0379,0.10319960623209878
S0261,S0322,0.09317580075898957
S0212,S0262,0.17172151396916768
S0212,S0304,0.1502527893126454
S0212,S0317,0.11968320968673385
S0212,S0343,0.15577305147700016
S0216,S0436,0.0874059857751952
S0216,S0322,0.1736119891201655
S0245,S0358,0.18744461656370504
S0245,S0309,0.09482122872536747
S0245,S0255,0.12501378002500185
S0219,S0248,0.08939145428007245
S0220,S0245,0.09206603779112854
S0250,S0428,0.15183169086456338
S0250,S0397,0.1427765656389235
S0250,S0377,0.12428081696444371
S0217,S0250,0.11561366629430381
S0205,S0429,0.06270865430689554
S0205,S0356,0.06023923157930555
S0298,S0401,0.08923486689663729
S0317,S0401,0.061029809817676584
S0233,S0394,0.10127805320671968
S0233,S0323,0.08267314594248232
S0233,S0407,0.12426425638711969
S0353,S0410,0.1554667633135538
S0232,S0358,0.11149435843702049
S0206,S0382,0.05754543773026122
S0206,S0380,0.049854830154333674
S0206,S0264,0.0690092718945553
S0368,S0372,0.050652279485458473
S0265,S0368,0.05898509819370645
S0201,S0368,0.11803522187385118
S0353,S0368,0.11839434703309981
S0326,S0355,0.11324233822284746
S0244,S0355,0.10629275592268261
S0211,S0316,0.1485357977122035
S0238,S0256,0.06723681228023626
S0283,S0405,0.054158111081021976
S0374,S0405,0.035475481411581966
S0292,S0388,0.06613553329001098
S0275,S0388,0.06064461581593683
S0305,S0361,0.181751442513727
S0300,S0305,0.04323674780001108
S0224,S0305,0.10574186638401495
S0240,S0342,0.19337080467428513
S0240,S0256,0.21427440922876217
S0231,S0313,0.03797985724154007
S0246,S0280,0.06693905872176675
S0363,S0395,0.06145447809816962
S0363,S0388,0.0364189567300518
S0280,S0363,0.06875787893753382
S0249,S0363,0.09555658038967008
S0192,S0402,0.05671303151289475
S0190,S0376,0.07297443976952878
S0090,S0361,0.22884930356535227
S0190,S0370,0.07212136355020227
S0096,S0396,0.12853119907095867
S0090,S0396,0.08952157524100457
S0175,S0396,0.05983434694312795
S0184,S0374,0.08115381341824002
S0095,S0404,0.09731960826868824
S0167,S0372,0.07998498617369332
S0167,S0385,0.11759601863154201
S0172,S0376,0.15531458239340457
S0084,S0374,0.05652543278669886
S0190,S0410,0.09775384413264887
S0156,S0398,0.18230900324567045
S0086,S0432,0.08599035261611732
S0090,S0359,0.07957356419633377
S0164,S0424,0.06425535443335528
S0188,S0386,0.0649027619206003
S0188,S0362,0.2589658581852925
S0092,S0424,0.12282625267477476
S0080,S0378,0.253665176541762
S0098,S0422,0.09941993628029222
S0085,S0395,0.08412799757479272
S0178,S0360,0.05722679410194309
S0184,S0388,0.08752262003758493
S0095,S0445,0.11497990907846845
S0189,S0371,0.06921869660748858
S0085,S0430,0.06490275010625624
S0199,S0430,0.1081259925728868
S0151,S0396,0.23111612643029034
S0150,S0393,0.08942548518305282
S0079,S0351,0.2515506590585139
S0173,S0398,0.16724558751263585
S0077,S0425,0.05493513026053909
S0071,S0393,0.21707564817860436
S0185,S0398,0.06397717759029586
S0091,S0395,0.160413469792975
S0091,S0381,0.13704106733324106
S0119,S0395,0.10023570172226492
S0119,S0389,0.1211300809435194
S0179,S0354,0.07400924823130661
S0112,S0379,0.12424328776625759
S0110,S0411,0.08498787834831256
S0110,S0387,0.08881281191201607
S0066,S0416,0.08579952464774543
S0153,S0429,0.12475257307046328
S0154,S0354,0.09280958663833383
S0125,S0362,0.22739337281754501
S0168,S0362,0.19961153470938453
S0168,S0394,0.09321393627733587
S0186,S0430,0.10202577191960216
S0143,S0402,0.14182690387860353
S0143,S0438,0.1047036339735925
S0142,S0390,0.13657451383365493
S0142,S0365,0.15703294369124143
S0142,S0401,0.1527093171684073
S0139,S0358,0.09973318602040371
S0061,S0429,0.09107181712464951
S0061,S0407,0.08684372144819053
S0073,S0377,0.07162752358436786
S0138,S0405,0.06019890466117028
S0115,S0371,0.07502186630200358
S0134,S0351,0.14486390372300595
S0137,S0389,0.11611099695666438
S0137,S0375,0.11711773132094827
S0067,S0376,0.07416752891344469
S0169,S0359,0.09329208728774363
S0169,S0428,0.0949983499671948
S0064,S0396,0.10526741036215259
S0089,S0369,0.18006952735852233
S0159,S0360,0.16494803054117368
S0192,S0353,0.11593779129978077
S0132,S0386,0.057572807328492126
S0094,S0375,0.08407751356648463
S0074,S0377,0.09887850138029608
S0074,S0362,0.1767190389338067
S0074,S0397,0.12256707166522662
S0087,S0363,0.11123027776695316
S0155,S0363,0.07461759199865114
S0131,S0363,0.063347488676467
S0135,S0366,0.1439140123620687
S0068,S0386,0.1036437048868698
S0068,S0359,0.14157034476101982
S0063,S0397,0.11892488041242799
S0063,S0423,0.1167313802853962
S0109,S0405,0.0684051297649998
S0109,S0432,0.07783488046540654
S0108,S0361,0.13214575047492516
S0001,S0423,0.31159580444784407
S0001,S0383,0.2742049672539947
S0104,S0432,0.14306105186566198
S0057,S0366,0.11834287803160826
S0106,S0370,0.08509324998383438
S0105,S0410,0.08232280124152169
S0105,S0396,0.08358448520408823
S0105,S0435,0.08915805666871224
S0051,S0380,0.07449321468204073
S0054,S0428,0.18483774621668736
S0054,S0360,0.0851066424639928
S0047,S0354,0.08213124082472623
S0047,S0401,0.08517668122634403
S0029,S0396,0.07176023741817439
S0029,S0383,0.0975997814417463
S0028,S0443,0.10421154598893323
S0027,S0436,0.11742920103869325
S0031,S0361,0.2013560217178879
S0021,S0376,0.07956909337246998
S0021,S0388,0.07146417758848878
S0039,S0397,0.12626925988470816
S0018,S0430,0.08983525086778699
S0045,S0425,0.06528600126962769
S0017,S0390,0.08426594507553309
