,Cruise,Station,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Operator's Cruise Name,CTDPRS [dbar],Cast Identifier,Sampling Device,Bottle Number,BODC Bottle Number,DEPTH [m],CTDTMP [deg C],CTDSAL [pss-78],OXYGEN [umol/kg],CTDOXY [umol/kg],PHSPHT [umol/kg],SILCAT [umol/kg],NITRAT [umol/kg],NITRIT [umol/kg],TALK [umol/kg],DIC [umol/kg],H2O_2_D_DELTA_BOTTLE [per mil],H2O_18_D_DELTA_BOTTLE [per mil],Al_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV,Ba_D_CONC_BOTTLE [nmol/kg],Cd_D_CONC_BOTTLE [nmol/kg],Fe_D_CONC_BOTTLE [nmol/kg],Fe_D_CONC_BOTTLE_FIA [nmol/kg],STANDARD_DEV.1,Mn_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV.2,Mo_D_CONC_BOTTLE [nmol/kg],Ni_D_CONC_BOTTLE [nmol/kg],Pb_D_CONC_BOTTLE [pmol/kg],U_D_CONC_BOTTLE [nmol/kg],Zn_D_CONC_BOTTLE [nmol/kg],Y_D_CONC_BOTTLE [pmol/kg],La_D_CONC_BOTTLE [pmol/kg],Pa_231_D_CONC_BOTTLE [uBq/kg],STANDARD_DEV.3,Th_230_D_CONC_BOTTLE [uBq/kg],STANDARD_DEV.4,Th_232_D_CONC_BOTTLE [pmol/kg],STANDARD_DEV.5,Th_234_D_CONC_BOTTLE [mBq/kg],STANDARD_DEV.6
2891,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,151.9,35_01_UCC,UCCTD,19,634529,151,19.038,36.506001,0,123.3,0.66,3.4,11.8,0.03,0,0,0,0,15.2195,0.22439,0,0.1236,0.59,0.43707,0.00683,0.33171,0.0039,0,3.03,18.35,0,0.12,119.31,18.04,0,0,0,0,0,0,41.4634,1.46341
2892,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,151.9,35_02_ROS,CTD,19,634601,151,18.286,36.381001,0,116.1,0.7,3.5,12.4,0.03,2385.3,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,201.2,35_01_UCC,UCCTD,18,634526,200,12.149,35.317001,0,98.3,1.54,9.6,24.9,0.01,0,0,0,0,9.6,0.05854,0,0.2151,0.88,0.91707,0.01951,0.23415,0.00195,0,3.44,19.79,0,0.26,123.21,19.33,0,0,0,0,0,0,39.8049,1.7561
2894,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,202.2,35_02_ROS,CTD,18,634598,201,11.985,35.287998,0,96.1,1.56,9.8,25.2,0.02,2326.7,2203.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,251.6,35_02_ROS,CTD,17,634595,250,10.642,35.083,0,96.2,1.73,11.8,27.6,0.02,2319.2,2207.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,252.6,35_01_UCC,UCCTD,17,634523,251,10.689,35.09,0,97.6,1.71,11.7,27.5,0.01,0,0,0,0,8.97561,0.04878,0,0.3063,1.09,1.05561,0.02341,0.22439,0,0,3.98,18.97,0,0.43,119.47,19.7,0,0,0,0,0,0,38.8293,2.34146
2897,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,302.9,35_02_ROS,CTD,16,634592,301,9.967,34.992001,0,94.5,1.82,13.2,29.1,0.01,2313.7,2212.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,302.9,35_01_UCC,UCCTD,16,634520,301,10.098,35.012001,0,96.2,1.8,12.9,28.9,0.01,0,0,0,0,8.56585,0.01951,0,0.3298,1.15,1.06341,0.01366,0.21463,0.00293,0,4.04,18.5,0,0.56,117.81,19,0,0,0,0,0,0,0,0
2899,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,402.7,35_01_UCC,UCCTD,15,634517,400,9.137,34.891998,100.1,101.9,1.91,14.9,30.5,0.01,0,0,0,0,8.10732,0.04878,0,0.4348,1.24,1.04976,0.01463,0.19512,0.00098,0,4.62,17.14,0,0.81,120.58,20.42,0,0,0,0,0,0,37.9512,1.85366
2900,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,404.7,35_02_ROS,CTD,15,634589,402,8.88,34.868,99.1,98.2,1.96,15.7,31.3,0.01,2310.2,2215.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,502.4,35_01_UCC,UCCTD,14,634514,499,8.366,34.848999,0,91.3,2.08,17.4,33.5,0.01,0,0,0,0,8.65366,0.04878,0,0.4922,1.24,1.02244,0.03024,0.20488,0.00293,0,4.8,17.26,0,1.03,122.32,20.94,0,0,0,0,0,0,0,0
2902,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,502.4,35_02_ROS,CTD,14,634586,499,8.264,34.835999,0,89.8,2.09,17.8,33.9,0.01,2310.8,2226.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,753.6,35_01_UCC,UCCTD,13,634511,748,6.174,34.659,0,116.3,2.27,24.5,35.2,0.01,0,0,0,0,7.06341,0.04878,0,0.5887,1.18,0.98634,0.03317,0.17561,0.00098,0,5.32,16.49,0,1.58,126.25,20.48,0,0,0,0,0,0,40.878,2.04878
2904,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,754.6,35_02_ROS,CTD,13,634583,749,6.133,34.655998,0,114,2.27,24.6,35.1,0.01,2308.9,2227.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,1007.1,35_01_UCC,UCCTD,12,634508,999,5.219,34.722,0,139.4,2.18,27,32.9,0.01,0,0,0,0,6.89756,0.06829,0,0.6029,1.11,1.01366,0.01463,0.1561,0.00293,0,5.69,15.3,0,1.82,130.91,20.9,0,0,0,0,0,0,0,0
2906,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,1009.1,35_02_ROS,CTD,12,634580,1001,5.215,34.726002,0,137.8,2.17,27.2,32.7,0.02,2313.9,2220.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,1260.9,35_01_UCC,UCCTD,11,634505,1250,4.993,34.928001,0,185.1,1.7,21.1,25.8,0.01,0,0,0,0,9.83415,0.09756,0,0.4466,0.88,0.74829,0.01171,0.12683,0.00195,0,4.83,20.25,0,1.49,135.66,20.63,0,0,0,0,0,0,0,0
2908,GA02,35,2010-06-28T12:42:29.000,309.5314,9.5459,4787,PE321,1260.9,35_02_ROS,CTD,11,634577,1250,4.989,34.926998,0,184.1,1.68,21,25.7,0.01,2321.3,2196.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
